Author ID,Paper ID,Author,Affiliation,Affiliation Type
37282552200,6400555,eduard gröller,"Vienna University of Technoloqy, Austria",Academic Institution
37587847300,6400559,christopher andrews,"Virginia Tech, Now at Mount Holyoke College",Private Corporation
37419565900,6400559,chris north,Virginia Tech,Private Corporation
37086784736,6400557,junghoon chae,Purdue University,Academic Institution
38233559700,6400557,dennis thom,University of Stuttgart,Academic Institution
37683989300,6400557,harald bosch,University of Stuttgart,Academic Institution
37557344300,6400557,yun jang,Sejong University,Academic Institution
37396008400,6400557,ross maciejewski,Arizona State University,Academic Institution
37282598900,6400557,david s. ebert,Purdue University,Academic Institution
37268023800,6400557,thomas ertl,University of Stuttgart,Academic Institution
38092016400,6400560,patrick butler,"Department of Computer Science and Discovery Analytics Center, Virginia Tech, Blacksburg, VA",Private Corporation
37085644832,6400560,prithwish chakraborty,"Department of Computer Science and Discovery Analytics Center, Virginia Tech, Blacksburg, VA",Private Corporation
37086711720,6400560,naren ramakrishan,"Department of Computer Science and Discovery Analytics Center, Virginia Tech, Blacksburg, VA",Private Corporation
38016234500,6634182,jessica hullman,"University of Michigan, USA",Academic Institution
37585786500,6634182,steven drucker,"Microsoft Research, USA",Private Corporation
37590950700,6634182,nathalie henry riche,"Microsoft Research, USA",Private Corporation
37293389400,6634182,bongshin lee,"Microsoft Research, USA",Private Corporation
37542391000,6634182,danyel fisher,"Microsoft Research, USA",Private Corporation
37331417100,6634182,eytan adar,"University of Michigan, USA",Academic Institution
37546620000,6634111,johannes kehrer,"VRVis Research Center, Vienna, and the Institute of Computer Graphics and Algorithms, Vienna University of Technology",Academic Institution
37282562500,6634111,harald piringer,"VRVis Research Center, Vienna, Austria",Private Corporation
37546977900,6634111,wolfgang berger,"VRVis Research Center, Vienna, Austria",Private Corporation
37282552200,6634111,eduard gröller,"Institute of Computer Graphics and Algorithms, Vienna University of Technology, Austria",Academic Institution
37408482600,6634156,hans-jorg schulz,"University of Rostock, Germany",Academic Institution
37567262900,6634156,thomas nocke,"Potsdam Institute for Climate Impact Research, USA",Academic Institution
37077839500,6634156,magnus heitzler,"Potsdam Institute for Climate Impact Research, USA",Academic Institution
37283240400,6634156,heidrun schumann,"University of Rostock, Germany",Academic Institution
37085338605,6651934,bret jackson,"University of Minnesota, USA",Academic Institution
37086632106,6651934,tung yuen lau,"University of Illinois, Urbana-Champaign, USA",Academic Institution
38514618500,6651934,david schroeder,"University of Minnesota, USA",Academic Institution
37283766000,6651934,kimani c. toussaint,"University of Illinois, Urbana-Champaign, USA",Academic Institution
37267356000,6651934,daniel f. keefe,"University of Minnesota, USA",Academic Institution
38494276500,6634149,wei-hsien hsu,"University of California, Davis, USA",Academic Institution
37061756800,6634149,yubo zhang,"University of California, Davis, USA",Academic Institution
37275869400,6634149,kwan-liu ma,"University of California, Davis, USA",Academic Institution
37719161300,6634168,matthew brehmer,"University of British Columbia, Canada",Academic Institution
37349490300,6634168,tamara munzner,"University of British Columbia, Canada",Academic Institution
38056857900,6634175,charilaos papadopoulos,"Stony Brook University, USA",Academic Institution
37268052800,6634175,arie e kaufman,"Stony Brook University, USA",Academic Institution
37077342500,6634169,thomas mãƒâ¼hlbacher,"VRVis Research Center, Austria",Private Corporation
37282562500,6634169,harald piringer,"VRVis Research Center, Austria",Private Corporation
37297057400,6634108,tobias isenberg,"INRIA, France",Private Corporation
37591317800,6634108,petra isenberg,"INRIA, France",Private Corporation
38107662400,6634108,jian chen,"University of Maryland, Baltimore, USA",Academic Institution
37590945600,6634108,michael sedlmair,"University of Vienna, Austria",Academic Institution
37275858700,6634108,torsten moller,"University of Vienna, Austria",Academic Institution
38489149900,6634181,robert e. roth,"University of Wisconsin, Madison, USA",Academic Institution
38328697800,6634133,samer s. barakat,"Computer Science Department, Purdue University, USA",Academic Institution
37282575100,6634133,xavier tricoche,"Computer Science Department, Purdue University, USA",Academic Institution
37393968500,6634150,marco ament,"VISUS, University of Stuttgart, Germany",Academic Institution
37282541900,6634150,filip sadlo,"VISUS, University of Stuttgart, Germany",Academic Institution
37268045000,6634150,d. weiskopf,"VISUS, University of Stuttgart, Germany",Academic Institution
38228713200,6634109,harish doraiswamy,"Department of Computer Science and Engineering at Polytechnic Institute, New York University, USA",Academic Institution
37278509300,6634109,vijay natarajan,"Department of Computer Science and Automation and Supercomputer Education and Research Centre, Indian Institute of Science, Bangalore, India",Academic Institution
37372536400,6634109,ravi s. nanjundiah,"Centre for Atmospheric and Oceanic Sciences, Divecha Centre for Climate Change, Indian Institute of Science, India",Academic Institution
37076983200,6634126,yvonne jansen,"Inria and Université Paris Sud, France",Academic Institution
37590932700,6634126,pierre dragicevic,"Inria, France",Private Corporation
37077194500,6634187,ayan biswas,"GRAVITY group, Ohio State University, USA",Academic Institution
37077202300,6634187,soumya dutta,"GRAVITY group, Ohio State University, USA",Academic Institution
37279493500,6634187,han-wei shen,"GRAVITY group, Ohio State University, USA",Academic Institution
37542815100,6634187,jonathan woodring,"Los Alamos National Laboratory, USA",Private Corporation
37077009200,6634110,rick walker,"Middlesex University, UK",Academic Institution
37590960700,6634110,aiden slingsby,"GiCentre, London City University, London, UK",Academic Institution
37605079900,6634110,jason dykes,"GiCentre, London City University, London, UK",Academic Institution
37273812200,6634110,kai xu,"Middlesex University, UK",Academic Institution
37399045100,6634110,jo wood,"GiCentre, London City University, London, UK",Academic Institution
38490354300,6634110,phong h. nguyen,"Middlesex University, UK",Academic Institution
37077887300,6634110,derek stephens,"Loughborough University, UK",Academic Institution
37549700100,6634110,b.l. william wong,"Middlesex University, UK",Academic Institution
37077674800,6634110,yongjun zheng,"Middlesex University, UK",Academic Institution
37077637100,6634099,eirik bakke,"Computer Science and Artificial Intelligence Laboratory (CSAIL), Massachusetts Institute of Technology, USA",Academic Institution
37283230900,6634099,david r. karger,"CSAIL, Massachusetts Institute of Technology, USA",Academic Institution
37402105200,6634099,robert c. miller,"CSAIL, Massachusetts Institute of Technology, USA",Academic Institution
38240644100,6634117,xin zhao,"Computer Science Department, Stony Brook University, USA",Academic Institution
37076023800,6634117,zhengyu su,"Computer Science Department, Stony Brook University, USA",Academic Institution
37068514200,6634117,xianfeng david gu,"Computer Science Department, Stony Brook University, USA",Academic Institution
37268052800,6634117,arie e kaufman,"Computer Science Department, Stony Brook University, USA",Academic Institution
37075973200,6634117,jian sun,"Computer Science Department, Stony Brook University, USA",Academic Institution
37077981800,6634117,jie gao,"Computer Science Department, Stony Brook University, USA",Academic Institution
37400605800,6634117,feng luo,"Mathematics Department, Rutgers University, USA",Academic Institution
37592793000,6634157,heike hofmann,"Human Computer Interaction program, Iowa State University, USA",Academic Institution
37077871900,6634157,marie vendettuoli,Iowa State University,Academic Institution
37395482900,6634123,luke j. gosink,"Pacific Northwest National Laboratory, USA",Private Corporation
37077340900,6634123,keven bensema,"Pacific Northwest National Laboratory, USA",Private Corporation
37077091600,6634123,trenton pulsipher,"Pacific Northwest National Laboratory, USA",Private Corporation
38228357000,6634123,harald obermaier,"University of California, Davis, USA",Academic Institution
37077786900,6634123,michaelhenry,"University of California, Davis, USA",Academic Institution
37411882800,6634123,hank childs,"University of California, Davis, USA",Academic Institution
37267811400,6634123,kenneth i. joy,"University of Oregon, USA",Academic Institution
37590931000,6634145,krishna chaitanya gurijala,"Stony Brook University, USA",Academic Institution
37957533500,6634145,rui shi,"Stony Brook University, USA",Academic Institution
37393948000,6634145,wei zeng,"Florida International University, USA",Academic Institution
38183364800,6634145,xianfeng gu,"Stony Brook University, USA",Academic Institution
37268052800,6634145,arie e kaufman,"Stony Brook University, USA",Academic Institution
37587428300,6634122,hummel,"University of Kaiserslautern, Germany",Academic Institution
38228357000,6634122,harald obermaier,"Institute for Data Analysis and Visualization (IDAV), University of California, Davis, USA",Academic Institution
37282573700,6634122,christoph garth,"University of Kaiserslautern, Germany",Academic Institution
37267811400,6634122,kenneth i. joy,"Institute for Data Analysis and Visualization (IDAV), University of California, Davis, USA",Academic Institution
37267322600,6634129,ross t. whitaker,"Scientific Computing and Imaging Institute and School of Computing, University of Utah, Salt Lake, UT, USA",Academic Institution
37978593500,6634129,mahsa mirzargar,"Scientific Computing and Imaging Institute and School of Computing, University of Utah, Salt Lake, UT, USA",Academic Institution
37275716100,6634129,robert m. kirby,"Scientific Computing and Imaging Institute and School of Computing, University of Utah, Salt Lake, UT, USA",Academic Institution
37595201300,6634188,hanqi guo,"Key Laboratory of Machine Perception (Ministry of Education), School of EECS, and Center for Computational Science andEngineering, Peking University, China",Academic Institution
